assetID,lat,lon,vs30,value,vulnModel,censusTract,occType,occupancy,strType,designLevel,occ,designlevel
414427,37.372961,-122.0635682,360,12283.74,W1-m-RES1-DF,06085509110,RES,RES1,W1,MC,RES1,m
414528,38.1084687,-121.2845146,360,247010.0,W1-m-RES1-DF,06077004307,RES,RES1,W1,MC,RES1,m
414586,33.726392,-118.0154385,360,466795.9,W1-m-RES1-DF,06059099406,RES,RES1,W1,MC,RES1,m
414681,34.0444598,-118.4122005,360,665540.1,W1-m-RES1-DF,06037269300,RES,RES1,W1,MC,RES1,m
414716,33.5516808,-117.1742253,360,151043.2,W1-m-RES1-DF,06065050503,RES,RES1,W1,MC,RES1,m
414817,32.788058,-116.9938946,360,364037.8,W1-m-RES1-DF,06073015100,RES,RES1,W1,MC,RES1,m
414856,34.0114647,-118.3190195,360,104984.0,W1-m-RES1-DF,06037234002,RES,RES1,W1,MC,RES1,m
414910,36.2002386,-119.3563625,360,213454.0,W1-m-RES1-DF,06107003001,RES,RES1,W1,MC,RES1,m
414964,38.0816906,-122.2234633,360,271693.0,W1-m-RES1-DF,06095250601,RES,RES1,W1,MC,RES1,m
414998,38.4381518,-121.339287,360,237416.8,W1-m-RES1-DF,06067009332,RES,RES1,W1,MC,RES1,m
415040,35.7794626,-119.232308,360,35141.04,W1-m-RES1-DF,06029004904,RES,RES1,W1,MC,RES1,m
415094,34.0655189,-118.2571976,360,21636.48,W1-m-RES1-DF,06037208002,RES,RES1,W1,MC,RES1,m
415170,33.1373657,-117.0979771,360,9639.15,W1-m-RES1-DF,06073020308,RES,RES1,W1,MC,RES1,m
415313,32.8654251,-116.9141797,360,227535.3,W1-m-RES1-DF,06073016804,RES,RES1,W1,MC,RES1,m
415346,34.1651517,-117.4697193,360,69377.67,W1-m-RES1-DF,06071002040,RES,RES1,W1,MC,RES1,m
415402,34.0072777,-118.3108266,360,235570.0,W1-m-RES1-DF,06037231500,RES,RES1,W1,MC,RES1,m
415471,37.6159138,-120.9913318,360,61157.0,W1-m-RES1-DF,06099002304,RES,RES1,W1,MC,RES1,m
415528,33.9993679,-118.2542903,360,35665.48,W1-m-RES1-DF,06037228710,RES,RES1,W1,MC,RES1,m
415806,33.8144346,-117.8613131,360,42211.85,W1-m-RES1-DF,06059076204,RES,RES1,W1,MC,RES1,m
415912,34.0298138,-118.1344535,360,265131.0,W1-m-RES1-DF,06037530202,RES,RES1,W1,MC,RES1,m
415965,34.0194715,-118.4103492,360,18747.26,W1-m-RES1-DF,06037271803,RES,RES1,W1,MC,RES1,m
416059,32.7984504,-117.0307351,360,581098.9,W1-m-RES1-DF,06073009801,RES,RES1,W1,MC,RES1,m
416106,33.8252128,-117.5553377,360,174254.5,W1-m-RES1-DF,06065047902,RES,RES1,W1,MC,RES1,m
416156,34.1754113,-118.5117181,360,372970.0,W1-m-RES1-DF,06037139001,RES,RES1,W1,MC,RES1,m
416313,34.2451986,-118.6126947,360,239648.3,W1-m-RES1-DF,06037113237,RES,RES1,W1,MC,RES1,m
416436,37.758918,-122.1969979,360,121593.4,W1-m-RES1-DF,06001408800,RES,RES1,W1,MC,RES1,m
416630,33.7481442,-117.8492851,360,61355.52,W1-m-RES1-DF,06059074406,RES,RES1,W1,MC,RES1,m
416699,33.8356395,-118.1500711,360,571957.4,W1-m-RES1-DF,06037571300,RES,RES1,W1,MC,RES1,m
416780,37.7974989,-122.4092568,360,1059.25,W1-m-RES1-DF,06075010701,RES,RES1,W1,MC,RES1,m
416906,34.1211647,-118.0426301,360,770746.6,W1-m-RES1-DF,06037431701,RES,RES1,W1,MC,RES1,m
417040,35.3601532,-119.0495029,360,231146.3,W1-m-RES1-DF,06029001801,RES,RES1,W1,MC,RES1,m
417172,34.3144808,-117.9304341,360,89840.26,W1-m-RES1-DF,06037930400,RES,RES1,W1,MC,RES1,m
417233,34.4395918,-118.48665,360,196191.2,W1-m-RES1-DF,06037920028,RES,RES1,W1,MC,RES1,m
417347,38.2775429,-122.4621651,360,191464.6,W1-m-RES1-DF,06097150203,RES,RES1,W1,MC,RES1,m
417441,34.1957241,-118.4800237,360,43218.54,W1-m-RES1-DF,06037127603,RES,RES1,W1,MC,RES1,m
417546,33.0159951,-117.0682214,360,316918.3,W1-m-RES1-DF,06073017014,RES,RES1,W1,MC,RES1,m
417592,36.6941245,-119.1241579,360,145143.9,W1-m-RES1-DF,06019006410,RES,RES1,W1,MC,RES1,m
417640,34.2684745,-118.415214,360,58650.36,W1-m-RES1-DF,06037104701,RES,RES1,W1,MC,RES1,m
417769,34.0306568,-118.2923015,360,17701.02,W1-m-RES1-DF,06037221810,RES,RES1,W1,MC,RES1,m
417850,34.3221382,-118.4598094,360,262515.3,W1-m-RES1-DF,06037106406,RES,RES1,W1,MC,RES1,m
417976,37.9354631,-121.3094382,360,299363.6,W1-m-RES1-DF,06077000803,RES,RES1,W1,MC,RES1,m
418028,33.6927398,-118.0285016,360,531072.1,W1-m-RES1-DF,06059099415,RES,RES1,W1,MC,RES1,m
418215,33.7780093,-118.2549078,360,21815.2,W1-m-RES1-DF,06037294701,RES,RES1,W1,MC,RES1,m
418280,34.0745209,-118.294113,360,9151.87,W1-m-RES1-DF,06037211202,RES,RES1,W1,MC,RES1,m
418336,33.9486696,-117.4904563,360,84007.31,W1-m-RES1-DF,06065041003,RES,RES1,W1,MC,RES1,m
418356,34.5131471,-117.425229,360,21954.1,W1-m-RES1-DF,06071009125,RES,RES1,W1,MC,RES1,m
418386,34.0726971,-118.1774624,360,84235.73,W1-m-RES1-DF,06037201601,RES,RES1,W1,MC,RES1,m
418546,33.6610404,-118.0028287,360,110879.8,W1-m-RES1-DF,06059099311,RES,RES1,W1,MC,RES1,m
418666,37.8534269,-122.1804788,360,726770.5,W1-m-RES1-DF,06013353001,RES,RES1,W1,MC,RES1,m
418714,34.033886,-118.3132694,360,37141.4,W1-m-RES1-DF,06037221401,RES,RES1,W1,MC,RES1,m
418818,38.2655712,-122.0643005,360,158149.0,W1-m-RES1-DF,06095252306,RES,RES1,W1,MC,RES1,m
418980,33.9160556,-117.890708,360,180429.9,W1-m-RES1-DF,06059001504,RES,RES1,W1,MC,RES1,m
419093,34.0800134,-118.2881064,360,24032.47,W1-m-RES1-DF,06037192700,RES,RES1,W1,MC,RES1,m
419161,35.2888869,-119.0203666,360,117446.4,W1-m-RES1-DF,06029003207,RES,RES1,W1,MC,RES1,m
419243,34.278272,-119.1543682,360,131615.3,W1-m-RES1-DF,06111001303,RES,RES1,W1,MC,RES1,m
419321,37.7517619,-122.4062182,360,109391.0,W1-m-RES1-DF,06075022903,RES,RES1,W1,MC,RES1,m
419462,34.5617295,-118.1040565,360,2377.65,W1-m-RES1-DF,06037910505,RES,RES1,W1,MC,RES1,m
419513,38.6670537,-121.0483713,360,1625290.0,W1-m-RES1-DF,06017031800,RES,RES1,W1,MC,RES1,m
419579,37.0467866,-121.7095187,360,309556.0,W1-m-RES1-DF,06085512200,RES,RES1,W1,MC,RES1,m
419769,39.9140149,-120.3358401,360,539221.3,W1-m-RES1-DF,06063000300,RES,RES1,W1,MC,RES1,m
419854,37.7227157,-122.4916361,360,56386.28,W1-m-RES1-DF,06075060400,RES,RES1,W1,MC,RES1,m
419884,34.0953018,-116.4040632,360,112560.0,W1-m-RES1-DF,06071010430,RES,RES1,W1,MC,RES1,m
419967,36.3092995,-119.3028303,360,288413.0,W1-m-RES1-DF,06107001901,RES,RES1,W1,MC,RES1,m
420011,34.1549446,-118.4552465,360,59673.03,W1-m-RES1-DF,06037141303,RES,RES1,W1,MC,RES1,m
420198,34.0820547,-118.152618,360,166334.0,W1-m-RES1-DF,06037480802,RES,RES1,W1,MC,RES1,m
420244,34.0780511,-117.7026392,360,236396.8,W1-m-RES1-DF,06071000203,RES,RES1,W1,MC,RES1,m
420348,34.0508537,-118.4453248,360,25799.59,W1-m-RES1-DF,06037265524,RES,RES1,W1,MC,RES1,m
420501,34.140882,-119.1490764,360,200567.0,W1-m-RES1-DF,06111004715,RES,RES1,W1,MC,RES1,m
420656,34.0586417,-118.3069674,360,8543.7,W1-m-RES1-DF,06037212502,RES,RES1,W1,MC,RES1,m
420828,37.5910356,-122.3453899,360,529774.1,W1-m-RES1-DF,06081605400,RES,RES1,W1,MC,RES1,m
420917,33.147326,-117.2081652,360,89946.85,W1-m-RES1-DF,06073020037,RES,RES1,W1,MC,RES1,m
421042,33.8274725,-117.9346588,360,187585.9,W1-m-RES1-DF,06059087105,RES,RES1,W1,MC,RES1,m
421136,34.1554647,-118.6249524,360,755060.3,W1-m-RES1-DF,06037137402,RES,RES1,W1,MC,RES1,m
421199,33.9923979,-118.2771883,360,46753.84,W1-m-RES1-DF,06037232800,RES,RES1,W1,MC,RES1,m
421256,35.8988535,-119.2656121,360,152616.0,W1-m-RES1-DF,06107004401,RES,RES1,W1,MC,RES1,m
421363,38.3129276,-122.5328087,360,463352.2,W1-m-RES1-DF,06097150303,RES,RES1,W1,MC,RES1,m
421587,36.6020796,-121.8947009,360,151251.6,W1-m-RES1-DF,06053012700,RES,RES1,W1,MC,RES1,m
421713,36.8002735,-119.6716166,360,823036.9,W1-m-RES1-DF,06019005802,RES,RES1,W1,MC,RES1,m
421783,35.3286336,-119.0481028,360,120418.4,W1-m-RES1-DF,06029002815,RES,RES1,W1,MC,RES1,m
421864,37.7049262,-122.1091621,360,364407.3,W1-m-RES1-DF,06001430500,RES,RES1,W1,MC,RES1,m
421981,37.8931142,-122.0459606,360,482122.3,W1-m-RES1-DF,06013343001,RES,RES1,W1,MC,RES1,m
422136,34.0209031,-118.4064763,360,7934.448,W1-m-RES1-DF,06037269903,RES,RES1,W1,MC,RES1,m
422217,34.7506039,-117.3373732,360,594252.9,W1-m-RES1-DF,06071011601,RES,RES1,W1,MC,RES1,m
422263,37.7530955,-122.4812305,360,470032.3,W1-m-RES1-DF,06075032802,RES,RES1,W1,MC,RES1,m
422506,34.2084355,-119.1342637,360,115792.8,W1-m-RES1-DF,06111004902,RES,RES1,W1,MC,RES1,m
422591,38.06464,-121.2913223,360,1018634.0,W1-m-RES1-DF,06077004108,RES,RES1,W1,MC,RES1,m
422652,34.1124175,-118.2723964,360,76068.98,W1-m-RES1-DF,06037188201,RES,RES1,W1,MC,RES1,m
422782,34.2604355,-118.4189927,360,77622.59,W1-m-RES1-DF,06037104610,RES,RES1,W1,MC,RES1,m
422859,36.7390889,-119.7262432,360,93070.89,W1-m-RES1-DF,06019002903,RES,RES1,W1,MC,RES1,m
423115,38.5773937,-121.4932684,360,7696.95,W1-m-RES1-DF,06067001103,RES,RES1,W1,MC,RES1,m
423179,37.7904728,-122.4139142,360,10935.9,W1-m-RES1-DF,06075011901,RES,RES1,W1,MC,RES1,m
423365,34.0902906,-117.8911488,360,184531.3,W1-m-RES1-DF,06037406101,RES,RES1,W1,MC,RES1,m
423504,33.7707927,-118.1480649,360,257099.0,W1-m-RES1-DF,06037577100,RES,RES1,W1,MC,RES1,m
423574,33.8860491,-118.1198534,360,16032.96,W1-m-RES1-DF,06037554105,RES,RES1,W1,MC,RES1,m
423646,33.9363535,-118.2426486,360,106733.7,W1-m-RES1-DF,06037242700,RES,RES1,W1,MC,RES1,m
423694,34.0745763,-117.6247141,360,152393.6,W1-m-RES1-DF,06071001309,RES,RES1,W1,MC,RES1,m
423796,37.1775734,-121.725563,360,192518.4,W1-m-RES1-DF,06085512100,RES,RES1,W1,MC,RES1,m
423862,39.10219,-121.200011,360,440491.4,W1-m-RES1-DF,06057000200,RES,RES1,W1,MC,RES1,m
423916,33.2187437,-117.3278745,360,280506.3,W1-m-RES1-DF,06073018512,RES,RES1,W1,MC,RES1,m
424068,35.5722022,-119.351209,360,113037.1,W1-m-RES1-DF,06029004305,RES,RES1,W1,MC,RES1,m
424195,32.6835968,-117.0387603,360,5170.74,W1-m-RES1-DF,06073003209,RES,RES1,W1,MC,RES1,m
424312,36.758343,-119.7810169,360,138038.0,W1-m-RES1-DF,06019002400,RES,RES1,W1,MC,RES1,m
424520,34.1696955,-118.537583,360,98189.67,W1-m-RES1-DF,06037139401,RES,RES1,W1,MC,RES1,m
424628,33.8421855,-118.1835447,360,209483.0,W1-m-RES1-DF,06037571502,RES,RES1,W1,MC,RES1,m
424738,33.2111997,-117.3072976,360,66909.72,W1-m-RES1-DF,06073018522,RES,RES1,W1,MC,RES1,m
424819,33.9590453,-117.3297346,360,179652.9,W1-m-RES1-DF,06065042206,RES,RES1,W1,MC,RES1,m
424893,37.775104,-122.1755739,360,231865.9,W1-m-RES1-DF,06001408200,RES,RES1,W1,MC,RES1,m
425047,37.673772,-120.9179423,360,274398.0,W1-m-RES1-DF,06099002803,RES,RES1,W1,MC,RES1,m
425167,37.6959835,-121.7629309,360,290942.6,W1-m-RES1-DF,06001451401,RES,RES1,W1,MC,RES1,m
425241,34.1953384,-118.4290714,360,146676.7,W1-m-RES1-DF,06037123510,RES,RES1,W1,MC,RES1,m
425342,33.8100915,-116.5037759,360,124766.5,W1-m-RES1-DF,06065044804,RES,RES1,W1,MC,RES1,m
425391,38.7123567,-121.3175711,360,361514.0,W1-m-RES1-DF,06067008127,RES,RES1,W1,MC,RES1,m
425444,34.0798577,-118.3181008,360,199827.8,W1-m-RES1-DF,06037192410,RES,RES1,W1,MC,RES1,m
425523,36.7686679,-119.7635148,360,210936.0,W1-m-RES1-DF,06019003302,RES,RES1,W1,MC,RES1,m
425620,38.9699167,-121.2844386,360,798384.5,W1-m-RES1-DF,06061021304,RES,RES1,W1,MC,RES1,m
425685,33.9061238,-117.4050093,360,206463.1,W1-m-RES1-DF,06065031701,RES,RES1,W1,MC,RES1,m
425779,34.434415,-119.7101634,360,326727.0,W1-m-RES1-DF,06083000400,RES,RES1,W1,MC,RES1,m
425929,41.5074206,-120.5539218,360,169425.7,W1-m-RES1-DF,06049000100,RES,RES1,W1,MC,RES1,m
425982,37.9010078,-121.3096109,360,348923.0,W1-m-RES1-DF,06077003806,RES,RES1,W1,MC,RES1,m
426039,34.1852327,-118.5382043,360,109150.7,W1-m-RES1-DF,06037133102,RES,RES1,W1,MC,RES1,m
426199,34.2815483,-118.8899163,360,126073.2,W1-m-RES1-DF,06111007611,RES,RES1,W1,MC,RES1,m
426330,37.9840195,-122.5112814,360,938314.8,W1-m-RES1-DF,06041110100,RES,RES1,W1,MC,RES1,m
426387,34.4829955,-117.2598774,360,13436.92,W1-m-RES1-DF,06071010039,RES,RES1,W1,MC,RES1,m
426426,33.5640047,-116.1584428,360,8886.815,W1-m-RES1-DF,06065045619,RES,RES1,W1,MC,RES1,m
426541,34.2632292,-117.2094243,360,302375.2,W1-m-RES1-DF,06071010903,RES,RES1,W1,MC,RES1,m
426625,39.5832346,-121.5365873,360,166905.5,W1-m-RES1-DF,06007002500,RES,RES1,W1,MC,RES1,m
426801,37.780827,-122.248255,360,178130.7,W1-m-RES1-DF,06001427200,RES,RES1,W1,MC,RES1,m
426894,33.988846,-118.1820765,360,35234.1,W1-m-RES1-DF,06037533701,RES,RES1,W1,MC,RES1,m
426993,39.5228736,-121.5269312,360,392005.7,W1-m-RES1-DF,06007002700,RES,RES1,W1,MC,RES1,m
427073,37.2147222,-121.8583082,360,436227.6,W1-m-RES1-DF,06085511905,RES,RES1,W1,MC,RES1,m
427120,33.7789729,-118.1698152,360,40975.27,W1-m-RES1-DF,06037576403,RES,RES1,W1,MC,RES1,m
427170,34.0421634,-117.4765838,360,35495.76,W1-m-RES1-DF,06071002606,RES,RES1,W1,MC,RES1,m
427220,34.1005564,-117.5866696,360,43507.62,W1-m-RES1-DF,06071002107,RES,RES1,W1,MC,RES1,m
427329,37.0725422,-122.089345,360,267902.0,W1-m-RES1-DF,06087120302,RES,RES1,W1,MC,RES1,m
427463,36.9878633,-121.9114547,360,222944.9,W1-m-RES1-DF,06087122004,RES,RES1,W1,MC,RES1,m
427585,33.9846156,-118.2333907,360,37097.36,W1-m-RES1-DF,06037532607,RES,RES1,W1,MC,RES1,m
427666,38.44978,-122.5588359,360,363101.9,W1-m-RES1-DF,06097151601,RES,RES1,W1,MC,RES1,m
427700,32.637252,-116.9791474,360,33216.2,W1-m-RES1-DF,06073013323,RES,RES1,W1,MC,RES1,m
427809,37.8320573,-122.0429151,360,740958.9,W1-m-RES1-DF,06013345204,RES,RES1,W1,MC,RES1,m
427945,34.4272508,-119.864694,360,87007.08,W1-m-RES1-DF,06083002933,RES,RES1,W1,MC,RES1,m
428047,37.7011751,-121.0220343,360,416366.0,W1-m-RES1-DF,06099000505,RES,RES1,W1,MC,RES1,m
428140,34.0833052,-117.3219389,360,146047.4,W1-m-RES1-DF,06071006700,RES,RES1,W1,MC,RES1,m
428222,34.1488008,-118.5910495,360,657608.5,W1-m-RES1-DF,06037138000,RES,RES1,W1,MC,RES1,m
428247,40.7128114,-124.0475651,360,235969.2,W1-m-RES1-DF,06023010600,RES,RES1,W1,MC,RES1,m
428302,38.0229463,-121.9350969,360,129373.5,W1-m-RES1-DF,06013314106,RES,RES1,W1,MC,RES1,m
428354,34.0526203,-117.6610837,360,66835.26,W1-m-RES1-DF,06071001706,RES,RES1,W1,MC,RES1,m
428488,38.6376446,-121.0300053,360,543245.4,W1-m-RES1-DF,06017030711,RES,RES1,W1,MC,RES1,m
428593,37.3333072,-122.0519949,360,331370.2,W1-m-RES1-DF,06085507805,RES,RES1,W1,MC,RES1,m
428693,37.0076293,-121.5810721,360,232996.5,W1-m-RES1-DF,06085512511,RES,RES1,W1,MC,RES1,m
428851,36.902787,-121.81552,360,355528.1,W1-m-RES1-DF,06087122300,RES,RES1,W1,MC,RES1,m
428958,35.1979576,-118.8175042,360,83716.29,W1-m-RES1-DF,06029006304,RES,RES1,W1,MC,RES1,m
429099,37.7142641,-122.1469937,360,51148.57,W1-m-RES1-DF,06001433104,RES,RES1,W1,MC,RES1,m
429170,34.0346983,-118.2876315,360,24268.32,W1-m-RES1-DF,06037221710,RES,RES1,W1,MC,RES1,m
429271,33.8622506,-118.3649802,360,417970.0,W1-m-RES1-DF,06037620602,RES,RES1,W1,MC,RES1,m
429397,36.5895596,-121.9094933,360,710161.9,W1-m-RES1-DF,06053012800,RES,RES1,W1,MC,RES1,m
429530,34.7114773,-118.120934,360,96508.72,W1-m-RES1-DF,06037900602,RES,RES1,W1,MC,RES1,m
429596,32.8551862,-117.2409435,360,390584.5,W1-m-RES1-DF,06073008313,RES,RES1,W1,MC,RES1,m
429634,38.857816,-121.326876,360,982127.1,W1-m-RES1-DF,06061023200,RES,RES1,W1,MC,RES1,m
429767,33.6377144,-117.9273493,360,154751.4,W1-m-RES1-DF,06059063605,RES,RES1,W1,MC,RES1,m
429897,37.358625,-121.8272151,360,191182.6,W1-m-RES1-DF,06085504001,RES,RES1,W1,MC,RES1,m
429940,33.9821628,-117.4334348,360,97182.48,W1-m-RES1-DF,06065040202,RES,RES1,W1,MC,RES1,m
430016,33.9879813,-118.1871944,360,43302.78,W1-m-RES1-DF,06037533403,RES,RES1,W1,MC,RES1,m
430076,34.2271711,-119.2082192,360,158134.3,W1-m-RES1-DF,06111002901,RES,RES1,W1,MC,RES1,m
430222,39.4312988,-123.8014847,360,220578.1,W1-m-RES1-DF,06045010500,RES,RES1,W1,MC,RES1,m
430343,37.8057305,-122.2847803,360,23573.76,W1-m-RES1-DF,06001402500,RES,RES1,W1,MC,RES1,m
430453,34.079869,-118.3068568,360,39376.64,W1-m-RES1-DF,06037192510,RES,RES1,W1,MC,RES1,m
430572,34.1903616,-118.6261323,360,277705.0,W1-m-RES1-DF,06037135201,RES,RES1,W1,MC,RES1,m
430702,34.079743,-118.3284923,360,226830.9,W1-m-RES1-DF,06037192300,RES,RES1,W1,MC,RES1,m
430797,33.6736209,-117.8238921,360,223010.5,W1-m-RES1-DF,06059052523,RES,RES1,W1,MC,RES1,m
430834,33.7312673,-116.960699,360,188532.8,W1-m-RES1-DF,06065043312,RES,RES1,W1,MC,RES1,m
430989,38.5280933,-121.3075728,360,128889.0,W1-m-RES1-DF,06067009005,RES,RES1,W1,MC,RES1,m
431127,38.4483381,-122.7070355,360,212148.2,W1-m-RES1-DF,06097152203,RES,RES1,W1,MC,RES1,m
431227,34.1265873,-117.8953117,360,162016.2,W1-m-RES1-DF,06037404201,RES,RES1,W1,MC,RES1,m
431384,38.7540062,-122.5521097,360,165882.2,W1-m-RES1-DF,06033001302,RES,RES1,W1,MC,RES1,m
431443,33.7771513,-118.157318,360,39200.93,W1-m-RES1-DF,06037576904,RES,RES1,W1,MC,RES1,m
431512,37.5937696,-122.0108429,360,97509.93,W1-m-RES1-DF,06001440337,RES,RES1,W1,MC,RES1,m
431571,33.967443,-118.1537012,360,36937.46,W1-m-RES1-DF,06037533902,RES,RES1,W1,MC,RES1,m
431632,38.5258672,-121.9609637,360,58569.39,W1-m-RES1-DF,06113011304,RES,RES1,W1,MC,RES1,m
431753,35.3174932,-119.0458982,360,27883.44,W1-m-RES1-DF,06029003112,RES,RES1,W1,MC,RES1,m
431870,33.9539757,-117.6693475,360,196989.3,W1-m-RES1-DF,06071000115,RES,RES1,W1,MC,RES1,m
431985,34.049428,-118.2496616,360,42384.99,W1-m-RES1-DF,06037207305,RES,RES1,W1,MC,RES1,m
432030,33.6611788,-117.8047827,360,248233.0,W1-m-RES1-DF,06059062651,RES,RES1,W1,MC,RES1,m
432102,36.6466139,-119.5600521,360,141409.1,W1-m-RES1-DF,06019006900,RES,RES1,W1,MC,RES1,m
432142,33.9899224,-114.4852017,360,3298.96,W1-m-RES1-DF,06065940100,RES,RES1,W1,MC,RES1,m
432240,39.9701372,-122.0239555,360,256219.1,W1-m-RES1-DF,06103000900,RES,RES1,W1,MC,RES1,m
432568,33.9565893,-118.0939098,360,248853.3,W1-m-RES1-DF,06037502604,RES,RES1,W1,MC,RES1,m
432613,38.6710386,-121.3008525,360,453107.0,W1-m-RES1-DF,06067008119,RES,RES1,W1,MC,RES1,m
432724,34.064306,-118.1290008,360,50535.14,W1-m-RES1-DF,06037481714,RES,RES1,W1,MC,RES1,m
432798,38.0652782,-122.8839193,360,258644.2,W1-m-RES1-DF,06041132200,RES,RES1,W1,MC,RES1,m
432910,33.8434369,-117.8971362,360,232603.0,W1-m-RES1-DF,06059086405,RES,RES1,W1,MC,RES1,m
433020,34.1975649,-118.4443625,360,71860.04,W1-m-RES1-DF,06037127910,RES,RES1,W1,MC,RES1,m
433141,34.1547747,-116.4297791,360,187672.7,W1-m-RES1-DF,06071010428,RES,RES1,W1,MC,RES1,m
433181,33.7013221,-117.3888259,360,42417.0,W1-m-RES1-DF,06065043009,RES,RES1,W1,MC,RES1,m
433257,33.9935071,-117.7389283,360,51245.22,W1-m-RES1-DF,06071000105,RES,RES1,W1,MC,RES1,m
433331,33.0362413,-117.2529529,360,337890.8,W1-m-RES1-DF,06073017403,RES,RES1,W1,MC,RES1,m
433386,34.0708715,-118.2941394,360,566.0,W1-m-RES1-DF,06037211320,RES,RES1,W1,MC,RES1,m
433490,32.6499089,-117.0387524,360,150746.2,W1-m-RES1-DF,06073013412,RES,RES1,W1,MC,RES1,m
433536,34.5916168,-117.4166619,360,46059.08,W1-m-RES1-DF,06071009131,RES,RES1,W1,MC,RES1,m
433626,34.4341881,-119.7300809,360,156398.2,W1-m-RES1-DF,06083000201,RES,RES1,W1,MC,RES1,m
433702,34.2027436,-118.3745716,360,80248.41,W1-m-RES1-DF,06037123010,RES,RES1,W1,MC,RES1,m
433792,34.0412036,-118.4943488,360,998446.6,W1-m-RES1-DF,06037701201,RES,RES1,W1,MC,RES1,m
433975,33.7532867,-117.8424353,360,304525.5,W1-m-RES1-DF,06059075403,RES,RES1,W1,MC,RES1,m
434156,37.2422641,-121.9563613,360,772307.8,W1-m-RES1-DF,06085506801,RES,RES1,W1,MC,RES1,m
434300,38.183609,-122.8025005,360,538308.3,W1-m-RES1-DF,06041133000,RES,RES1,W1,MC,RES1,m
434405,33.7507951,-117.9146518,360,79820.13,W1-m-RES1-DF,06059089105,RES,RES1,W1,MC,RES1,m
434497,38.415157,-122.8986059,360,349316.4,W1-m-RES1-DF,06097153602,RES,RES1,W1,MC,RES1,m
434566,35.1555924,-118.6061698,360,67833.7,W1-m-RES1-DF,06029006010,RES,RES1,W1,MC,RES1,m
434633,38.4964073,-123.0457323,360,163255.2,W1-m-RES1-DF,06097153707,RES,RES1,W1,MC,RES1,m
434697,34.1543885,-117.6164991,360,230771.1,W1-m-RES1-DF,06071002011,RES,RES1,W1,MC,RES1,m
434779,37.3700086,-122.0718854,360,562857.6,W1-m-RES1-DF,06085509902,RES,RES1,W1,MC,RES1,m
434864,37.2700187,-121.8655792,360,720085.1,W1-m-RES1-DF,06085512005,RES,RES1,W1,MC,RES1,m
434997,37.5392855,-122.4240902,360,366305.8,W1-m-RES1-DF,06081613501,RES,RES1,W1,MC,RES1,m
435076,33.7246401,-116.9786782,360,63299.49,W1-m-RES1-DF,06065043307,RES,RES1,W1,MC,RES1,m
435138,38.4645471,-121.3784573,360,647226.0,W1-m-RES1-DF,06067009317,RES,RES1,W1,MC,RES1,m
435216,34.010412,-118.2534818,360,34359.34,W1-m-RES1-DF,06037228210,RES,RES1,W1,MC,RES1,m
435358,33.1656066,-117.3457885,360,101169.1,W1-m-RES1-DF,06073017901,RES,RES1,W1,MC,RES1,m
435456,34.1924609,-118.6102388,360,290808.0,W1-m-RES1-DF,06037135111,RES,RES1,W1,MC,RES1,m
435568,34.4300063,-117.27982,360,86524.49,W1-m-RES1-DF,06071010028,RES,RES1,W1,MC,RES1,m
435638,34.085166,-117.9377973,360,109618.9,W1-m-RES1-DF,06037405301,RES,RES1,W1,MC,RES1,m
435689,33.9653735,-118.2006924,360,117433.0,W1-m-RES1-DF,06037534502,RES,RES1,W1,MC,RES1,m
435813,38.8964464,-121.287416,360,251321.0,W1-m-RES1-DF,06061021401,RES,RES1,W1,MC,RES1,m
435946,34.1845879,-118.220602,360,497314.4,W1-m-RES1-DF,06037300800,RES,RES1,W1,MC,RES1,m
436034,33.9685092,-117.3545294,360,153642.4,W1-m-RES1-DF,06065030501,RES,RES1,W1,MC,RES1,m
436114,33.9652179,-118.3783987,360,396096.4,W1-m-RES1-DF,06037277100,RES,RES1,W1,MC,RES1,m
436158,34.2185595,-118.5814401,360,252865.7,W1-m-RES1-DF,06037134103,RES,RES1,W1,MC,RES1,m
436204,37.4675561,-122.1850155,360,741917.3,W1-m-RES1-DF,06081611500,RES,RES1,W1,MC,RES1,m
436258,32.9674126,-116.2802017,360,87793.81,W1-m-RES1-DF,06073021001,RES,RES1,W1,MC,RES1,m
436471,34.1741488,-118.3221829,360,327171.3,W1-m-RES1-DF,06037310800,RES,RES1,W1,MC,RES1,m
436547,38.4060891,-122.685796,360,166757.3,W1-m-RES1-DF,06097151403,RES,RES1,W1,MC,RES1,m
436593,34.1651384,-117.425631,360,24275.32,W1-m-RES1-DF,06071002703,RES,RES1,W1,MC,RES1,m
436741,34.066243,-118.0595625,360,154364.4,W1-m-RES1-DF,06037433103,RES,RES1,W1,MC,RES1,m
436831,36.2434094,-119.4390093,360,243248.6,W1-m-RES1-DF,06107002100,RES,RES1,W1,MC,RES1,m
437069,38.5404857,-121.2631919,360,480290.0,W1-m-RES1-DF,06067008802,RES,RES1,W1,MC,RES1,m
437159,37.6678078,-122.0945904,360,237224.6,W1-m-RES1-DF,06001436301,RES,RES1,W1,MC,RES1,m
437382,38.0369619,-122.0293919,360,61469.79,W1-m-RES1-DF,06013315000,RES,RES1,W1,MC,RES1,m
437412,34.0304526,-118.2864985,360,11419.79,W1-m-RES1-DF,06037221820,RES,RES1,W1,MC,RES1,m
437531,37.6603504,-122.1097205,360,240905.6,W1-m-RES1-DF,06001436900,RES,RES1,W1,MC,RES1,m
